frame,time_s,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
57,0.951159,0.593171,0.455589,-0.103460,0.999928,0.586822,0.451091,-0.086221,0.999907,0.585088,0.451227,-0.086289,0.999885,0.583203,0.451560,-0.086329,0.999918,0.587203,0.451322,-0.133047,0.999912,0.585983,0.451591,-0.133175,0.999887,0.584676,0.451963,-0.133214,0.999911,0.569545,0.456147,-0.002725,0.999841,0.573361,0.456120,-0.208562,0.999886,0.589721,0.463631,-0.067488,0.999864,0.590811,0.463709,-0.127928,0.999883,0.544838,0.500334,0.145898,0.999793,0.562530,0.497141,-0.336161,0.999966,0.585672,0.548720,0.206225,0.327390,0.598048,0.548386,-0.399308,0.982305,0.646821,0.584996,0.112026,0.331710,0.637047,0.599631,-0.364816,0.912020,0.660557,0.588977,0.110164,0.307976,0.637781,0.610477,-0.420580,0.866322,0.660846,0.590014,0.061129,0.316825,0.640227,0.610444,-0.401411,0.858771,0.655001,0.589035,0.085459,0.314038,0.646919,0.606789,-0.358018,0.815060,0.503009,0.598283,0.146910,0.999915,0.498476,0.599911,-0.146217,0.999976,0.560567,0.657717,0.228084,0.508287,0.529383,0.679480,-0.101626,0.983607,0.591572,0.727145,0.413037,0.721934,0.499904,0.760800,0.012775,0.986154,0.585471,0.737425,0.424904,0.776564,0.485486,0.773822,0.017568,0.963125,0.650138,0.731889,0.348709,0.780894,0.561357,0.778299,-0.085195,0.976400
58,0.967846,0.590709,0.454680,-0.137725,0.999934,0.584419,0.449865,-0.117861,0.999913,0.582881,0.450021,-0.117933,0.999893,0.581224,0.450390,-0.117972,0.999924,0.584464,0.450248,-0.166405,0.999919,0.583127,0.450613,-0.166542,0.999896,0.581751,0.451092,-0.166604,0.999918,0.568250,0.455148,-0.018962,0.999851,0.570171,0.455526,-0.232844,0.999895,0.587950,0.462928,-0.096254,0.999874,0.588537,0.463308,-0.158837,0.999893,0.549795,0.500056,0.146373,0.999804,0.557414,0.497370,-0.353192,0.999968,0.596685,0.546066,0.209788,0.324511,0.590620,0.548815,-0.416950,0.983183,0.672003,0.572164,0.114795,0.345795,0.631941,0.601337,-0.392066,0.918566,0.687142,0.576819,0.114238,0.320567,0.635593,0.615108,-0.451170,0.875591,0.685904,0.577745,0.062345,0.330035,0.638446,0.614655,-0.433404,0.868468,0.679503,0.577044,0.087092,0.327413,0.643281,0.610209,-0.386083,0.826971,0.508580,0.598147,0.150911,0.999914,0.498560,0.599898,-0.150158,0.999976,0.572679,0.657286,0.256427,0.512295,0.529952,0.679303,-0.121691,0.984260,0.596060,0.727067,0.462081,0.724078,0.501859,0.760497,0.005060,0.986719,0.589472,0.737298,0.476444,0.773469,0.486505,0.773499,0.009808,0.963235,0.654770,0.731548,0.403171,0.786496,0.562518,0.777462,-0.102587,0.977589
59,0.984533,0.590295,0.453143,-0.171712,0.999939,0.584045,0.448135,-0.149284,0.999918,0.582659,0.448315,-0.149357,0.999898,0.581122,0.448727,-0.149395,0.999927,0.583712,0.448742,-0.199432,0.999924,0.582217,0.449254,-0.199600,0.999903,0.580590,0.449871,-0.199682,0.999924,0.568038,0.453832,-0.037590,0.999853,0.567725,0.454789,-0.258485,0.999902,0.587966,0.461495,-0.125688,0.999882,0.588155,0.462118,-0.190262,0.999901,0.558003,0.498259,0.137685,0.999811,0.552242,0.497606,-0.373035,0.999969,0.616238,0.536094,0.205433,0.329517,0.580399,0.551157,-0.450350,0.983996,0.683374,0.556782,0.102353,0.367582,0.629626,0.603615,-0.443339,0.924877,0.700066,0.561437,0.100191,0.339373,0.632752,0.617136,-0.508114,0.884705,0.700657,0.563000,0.047438,0.349469,0.637654,0.616849,-0.492504,0.878026,0.693644,0.561921,0.073893,0.347238,0.641779,0.612029,-0.438808,0.838582,0.514801,0.597761,0.154919,0.999910,0.498657,0.599895,-0.154182,0.999974,0.573328,0.657208,0.262430,0.513279,0.530143,0.679044,-0.146187,0.984679,0.597636,0.726932,0.461410,0.723626,0.503775,0.759669,-0.010957,0.987023,0.590294,0.737043,0.475224,0.768845,0.488079,0.772738,-0.004552,0.962930,0.654923,0.730668,0.399773,0.789805,0.565011,0.777061,-0.147287,0.978402
60,1.001220,0.589500,0.452033,-0.169478,0.999943,0.583331,0.446959,-0.147550,0.999922,0.582056,0.447071,-0.147614,0.999903,0.580644,0.447371,-0.147637,0.999931,0.582648,0.447624,-0.199127,0.999929,0.580996,0.448068,-0.199299,0.999910,0.579177,0.448616,-0.199369,0.999929,0.567510,0.452217,-0.035899,0.999858,0.565433,0.453595,-0.262800,0.999909,0.587348,0.459986,-0.123001,0.999890,0.586981,0.460775,-0.189428,0.999909,0.561348,0.495460,0.137683,0.999819,0.550825,0.497841,-0.378840,0.999970,0.627218,0.524339,0.208244,0.337857,0.579956,0.551186,-0.463417,0.985004,0.693678,0.543105,0.106001,0.395317,0.628847,0.603971,-0.463096,0.931302,0.711353,0.546495,0.101059,0.363966,0.632712,0.618088,-0.530731,0.894117,0.711473,0.547491,0.050132,0.374655,0.637643,0.618208,-0.515693,0.887925,0.704933,0.546788,0.077956,0.372524,0.640538,0.612977,-0.459034,0.850928,0.518191,0.597627,0.157259,0.999909,0.500334,0.600043,-0.156561,0.999974,0.577620,0.656700,0.283602,0.516453,0.530161,0.678939,-0.136016,0.985070,0.597741,0.725646,0.499923,0.724058,0.504943,0.759539,0.025732,0.987326,0.589195,0.735312,0.515817,0.766942,0.488810,0.772718,0.033481,0.963136,0.653889,0.730344,0.441031,0.794004,0.566785,0.776698,-0.111136,0.979186
61,1.017907,0.588261,0.451135,-0.189109,0.999948,0.582053,0.445945,-0.166003,0.999928,0.580907,0.446004,-0.166049,0.999909,0.579666,0.446276,-0.166046,0.999935,0.581086,0.446689,-0.221372,0.999935,0.579330,0.447161,-0.221573,0.999917,0.577458,0.447809,-0.221642,0.999935,0.566484,0.451422,-0.046265,0.999865,0.563791,0.453402,-0.290325,0.999916,0.586544,0.459281,-0.138892,0.999899,0.585787,0.460456,-0.210225,0.999917,0.561920,0.491584,0.134431,0.999829,0.547388,0.497878,-0.407112,0.999972,0.632305,0.513299,0.210282,0.352396,0.577265,0.551628,-0.505192,0.986044,0.702211,0.529412,0.117488,0.426953,0.627501,0.604864,-0.517506,0.937280,0.720959,0.532329,0.111649,0.391742,0.631971,0.619439,-0.590778,0.902940,0.721123,0.533158,0.061135,0.402833,0.637316,0.620061,-0.578846,0.897226,0.713883,0.532939,0.089614,0.400809,0.639818,0.615392,-0.514935,0.862586,0.519735,0.597176,0.163613,0.999911,0.501282,0.600037,-0.162932,0.999975,0.574406,0.656972,0.325117,0.523638,0.529864,0.678844,-0.130186,0.985568,0.596293,0.725218,0.575811,0.726509,0.504674,0.759660,0.046620,0.987799,0.587875,0.734480,0.595127,0.767528,0.488564,0.772721,0.055177,0.963809,0.652492,0.730351,0.519064,0.799493,0.565911,0.776577,-0.095299,0.980198
62,1.034593,0.586375,0.451358,-0.181040,0.999952,0.580003,0.446115,-0.157815,0.999931,0.578856,0.446103,-0.157874,0.999913,0.577601,0.446281,-0.157888,0.999938,0.578964,0.446805,-0.212720,0.999940,0.577152,0.447211,-0.212930,0.999923,0.575222,0.447763,-0.212997,0.999940,0.564210,0.451285,-0.038650,0.999869,0.561494,0.453352,-0.280674,0.999923,0.584465,0.459496,-0.130916,0.999906,0.583387,0.460609,-0.201741,0.999923,0.561226,0.488852,0.136498,0.999838,0.545074,0.498034,-0.398733,0.999973,0.634298,0.505413,0.236699,0.363673,0.574268,0.551701,-0.503579,0.986909,0.707076,0.513501,0.164377,0.453143,0.625615,0.605583,-0.523372,0.942362,0.727979,0.515710,0.154147,0.413944,0.631115,0.620772,-0.592148,0.910395,0.727841,0.516130,0.103299,0.425090,0.636420,0.621261,-0.583829,0.905095,0.720085,0.515742,0.135641,0.423761,0.636399,0.616466,-0.522004,0.872411,0.525471,0.596824,0.164109,0.999912,0.502965,0.600027,-0.163471,0.999975,0.572784,0.659488,0.319847,0.533981,0.529471,0.678768,-0.125843,0.985886,0.595233,0.725107,0.556376,0.731630,0.504417,0.759597,0.029707,0.988182,0.585772,0.734471,0.573992,0.769781,0.488472,0.772577,0.036885,0.964233,0.645296,0.731751,0.495139,0.806107,0.565707,0.776784,-0.103293,0.981132
63,1.051280,0.584777,0.450802,-0.221575,0.999956,0.578248,0.445506,-0.197359,0.999936,0.577124,0.445470,-0.197407,0.999919,0.575875,0.445638,-0.197419,0.999942,0.577256,0.446288,-0.252103,0.999945,0.575493,0.446750,-0.252297,0.999930,0.573589,0.447369,-0.252354,0.999946,0.562268,0.451164,-0.070938,0.999878,0.560020,0.453480,-0.314128,0.999930,0.583809,0.459455,-0.169261,0.999914,0.583139,0.461092,-0.240150,0.999930,0.560204,0.487560,0.111259,0.999850,0.544923,0.498078,-0.420447,0.999975,0.640198,0.496333,0.230305,0.394117,0.576355,0.553272,-0.526453,0.987778,0.714449,0.499200,0.164841,0.490656,0.625722,0.606852,-0.549402,0.947048,0.733014,0.498681,0.156506,0.448098,0.631187,0.622336,-0.617467,0.917219,0.732126,0.498702,0.105270,0.458519,0.636053,0.622562,-0.612217,0.912312,0.725381,0.499223,0.136579,0.457464,0.635807,0.617745,-0.549349,0.881548,0.527898,0.596323,0.166702,0.999915,0.504753,0.599907,-0.166061,0.999975,0.573041,0.659528,0.338483,0.545642,0.529949,0.678748,-0.157636,0.986561,0.594238,0.724256,0.598743,0.737275,0.504268,0.759452,0.006804,0.988787,0.585594,0.733357,0.618907,0.773704,0.488306,0.772334,0.018553,0.965360,0.645103,0.732137,0.543705,0.812698,0.565212,0.776699,-0.148857,0.982267
64,1.067967,0.584133,0.450344,-0.272748,0.999960,0.577189,0.444616,-0.249184,0.999942,0.576020,0.444538,-0.249236,0.999926,0.574748,0.444687,-0.249247,0.999947,0.576339,0.445593,-0.302545,0.999950,0.574641,0.446127,-0.302745,0.999937,0.572825,0.446813,-0.302806,0.999951,0.561402,0.450440,-0.120048,0.999888,0.559832,0.453255,-0.357121,0.999937,0.583799,0.459105,-0.219048,0.999921,0.583550,0.461187,-0.288215,0.999937,0.559355,0.486040,0.067769,0.999861,0.546287,0.498146,-0.447352,0.999977,0.632084,0.488384,0.208839,0.428166,0.577859,0.554219,-0.546041,0.988612,0.713262,0.484675,0.171235,0.530020,0.625599,0.607444,-0.565846,0.951470,0.730986,0.481525,0.164076,0.486080,0.631281,0.622465,-0.633342,0.923692,0.731221,0.480293,0.118431,0.495668,0.635970,0.622697,-0.627573,0.919159,0.726300,0.481962,0.145754,0.494813,0.635651,0.617797,-0.565590,0.890308,0.530800,0.595419,0.167495,0.999919,0.507699,0.599774,-0.166862,0.999976,0.573692,0.659744,0.364930,0.555906,0.530858,0.678661,-0.143660,0.987259,0.593592,0.723744,0.658733,0.741793,0.504111,0.759306,0.040839,0.989377,0.585007,0.732364,0.682916,0.778115,0.488202,0.772296,0.053190,0.966543,0.644881,0.732552,0.608806,0.819139,0.564829,0.776812,-0.114036,0.983364
65,1.084654,0.583204,0.451102,-0.309943,0.999964,0.575882,0.444972,-0.287474,0.999946,0.574742,0.444806,-0.287512,0.999932,0.573544,0.444851,-0.287533,0.999950,0.575088,0.446126,-0.339731,0.999955,0.573458,0.446679,-0.339920,0.999943,0.571714,0.447366,-0.339989,0.999955,0.560692,0.450367,-0.158206,0.999897,0.559016,0.453533,-0.389971,0.999943,0.583605,0.459485,-0.255833,0.999928,0.583399,0.461566,-0.323612,0.999943,0.559561,0.483080,0.036474,0.999870,0.546107,0.499072,-0.470635,0.999979,0.639601,0.480981,0.211232,0.457383,0.578015,0.555203,-0.573315,0.989302,0.717358,0.469040,0.278586,0.562358,0.625503,0.608651,-0.594208,0.955126,0.734745,0.466252,0.289240,0.516010,0.631349,0.623901,-0.657135,0.928990,0.734746,0.465221,0.246056,0.525087,0.635892,0.624074,-0.657300,0.924807,0.729297,0.466138,0.257412,0.525573,0.635026,0.618920,-0.596396,0.897481,0.534555,0.594702,0.166262,0.999924,0.510405,0.599647,-0.165658,0.999977,0.578251,0.659744,0.347996,0.572938,0.534441,0.678662,-0.135284,0.987925,0.593415,0.723847,0.620838,0.751063,0.504270,0.759211,0.033672,0.989921,0.584544,0.732280,0.643034,0.784578,0.489225,0.772138,0.044599,0.967519,0.644688,0.732992,0.566431,0.827461,0.564596,0.776617,-0.112918,0.984367
66,1.101341,0.581984,0.450915,-0.269228,0.999967,0.574366,0.444669,-0.248347,0.999951,0.573227,0.444494,-0.248382,0.999937,0.572033,0.444524,-0.248393,0.999954,0.573620,0.445932,-0.299860,0.999959,0.572017,0.446497,-0.300042,0.999948,0.570323,0.447197,-0.300119,0.999959,0.559456,0.450105,-0.129383,0.999905,0.557988,0.453376,-0.357240,0.999948,0.582993,0.459001,-0.219110,0.999934,0.582763,0.460958,-0.285814,0.999948,0.559441,0.482887,0.058767,0.999878,0.547260,0.499221,-0.449913,0.999980,0.636638,0.472258,0.262632,0.483304,0.576685,0.555350,-0.544784,0.989866,0.714438,0.457305,0.362359,0.591559,0.625383,0.608349,-0.552703,0.958138,0.731241,0.453411,0.379879,0.543681,0.631094,0.623121,-0.611264,0.933281,0.731485,0.452251,0.335403,0.552474,0.635713,0.623140,-0.609877,0.929390,0.725433,0.454043,0.341565,0.554315,0.634702,0.618213,-0.553603,0.903321,0.538797,0.594333,0.167147,0.999928,0.514483,0.599642,-0.166570,0.999978,0.581762,0.660180,0.344886,0.586409,0.535489,0.678697,-0.132024,0.988523,0.593781,0.723999,0.605974,0.759234,0.504497,0.759093,0.033812,0.990319,0.581716,0.733085,0.627621,0.790150,0.489269,0.772038,0.044788,0.968014,0.642295,0.735108,0.555200,0.834469,0.563210,0.776666,-0.104588,0.985126
67,1.118028,0.581760,0.451060,-0.220868,0.999969,0.573006,0.444995,-0.201795,0.999954,0.571733,0.444800,-0.201812,0.999940,0.570449,0.444789,-0.201809,0.999956,0.572655,0.446251,-0.252487,0.999963,0.571161,0.446788,-0.252674,0.999953,0.569575,0.447444,-0.252751,0.999963,0.558471,0.450201,-0.095925,0.999911,0.557655,0.453471,-0.319781,0.999953,0.582993,0.458890,-0.175884,0.999939,0.582853,0.460667,-0.241482,0.999952,0.559114,0.481206,0.079054,0.999882,0.547799,0.499273,-0.422926,0.999980,0.628759,0.466105,0.277155,0.504147,0.576240,0.555451,-0.526947,0.990174,0.708787,0.444991,0.362425,0.614856,0.623635,0.608011,-0.538640,0.960001,0.724740,0.440659,0.378264,0.564660,0.628714,0.622603,-0.594427,0.935702,0.724767,0.439313,0.338888,0.573060,0.634666,0.622492,-0.593590,0.932003,0.718958,0.441904,0.343129,0.576344,0.633183,0.617682,-0.539708,0.906557,0.544243,0.594220,0.167107,0.999932,0.519513,0.599639,-0.166553,0.999978,0.586093,0.662887,0.323866,0.600627,0.537196,0.679387,-0.132667,0.989061,0.593378,0.724637,0.547134,0.769257,0.504471,0.759067,0.014396,0.990684,0.581672,0.733789,0.564194,0.797039,0.489297,0.772027,0.026230,0.968651,0.642341,0.741042,0.510179,0.842028,0.562608,0.776801,-0.120348,0.985765
68,1.134715,0.582037,0.451619,-0.243274,0.999971,0.572912,0.445702,-0.220213,0.999956,0.571688,0.445529,-0.220193,0.999942,0.570426,0.445539,-0.220188,0.999957,0.572478,0.446860,-0.270887,0.999966,0.570944,0.447364,-0.271079,0.999956,0.569246,0.447984,-0.271159,0.999966,0.558534,0.450796,-0.100433,0.999914,0.556981,0.453795,-0.324390,0.999957,0.583354,0.459380,-0.193965,0.999942,0.582990,0.461028,-0.259522,0.999956,0.560698,0.481624,0.075536,0.999888,0.546326,0.500250,-0.420109,0.999981,0.630481,0.459273,0.268460,0.535155,0.574514,0.556501,-0.540136,0.990441,0.704467,0.434188,0.301089,0.644478,0.620685,0.607964,-0.566020,0.961752,0.720774,0.428874,0.310987,0.594261,0.628280,0.622136,-0.618271,0.937975,0.720434,0.427680,0.275242,0.601749,0.633751,0.622106,-0.620524,0.934461,0.713483,0.430319,0.282068,0.605348,0.632033,0.617362,-0.568079,0.909842,0.554161,0.593598,0.166280,0.999936,0.524358,0.599442,-0.165752,0.999978,0.595940,0.663029,0.253834,0.621380,0.542275,0.679745,-0.180121,0.989585,0.594661,0.724731,0.442475,0.781914,0.504643,0.759140,-0.075601,0.991088,0.584736,0.733797,0.454744,0.805469,0.489459,0.772001,-0.069947,0.969165,0.648139,0.740084,0.368644,0.851085,0.563319,0.777032,-0.218157,0.986471
69,1.151402,0.582073,0.451970,-0.363539,0.999973,0.572501,0.446208,-0.336440,0.999958,0.571392,0.446047,-0.336425,0.999944,0.570252,0.446059,-0.336422,0.999958,0.571822,0.447328,-0.387017,0.999968,0.570033,0.447822,-0.387229,0.999960,0.568198,0.448422,-0.387320,0.999969,0.558850,0.451211,-0.189204,0.999918,0.555791,0.454015,-0.412242,0.999960,0.583647,0.459488,-0.304223,0.999946,0.582994,0.461196,-0.369463,0.999959,0.565173,0.479318,0.009967,0.999895,0.543239,0.502019,-0.479690,0.999982,0.634175,0.454078,0.181770,0.569931,0.573091,0.556677,-0.597976,0.991076,0.705232,0.423341,0.240792,0.674582,0.620464,0.607842,-0.639427,0.964682,0.719903,0.416661,0.242262,0.625371,0.627712,0.621768,-0.697108,0.942318,0.717307,0.415149,0.215969,0.631969,0.633743,0.621886,-0.701850,0.939081,0.711751,0.418114,0.224294,0.635730,0.631985,0.617048,-0.642532,0.915930,0.561274,0.592791,0.165055,0.999939,0.527030,0.599357,-0.164527,0.999979,0.605426,0.661756,0.224644,0.643149,0.546130,0.679809,-0.190015,0.990095,0.594937,0.723393,0.440508,0.792799,0.506297,0.759061,-0.065814,0.991496,0.585289,0.730554,0.455612,0.812664,0.490900,0.771506,-0.058761,0.969467,0.648691,0.739388,0.369090,0.859345,0.565599,0.777016,-0.209695,0.987213
70,1.168089,0.581146,0.452004,-0.288459,0.999975,0.571373,0.446559,-0.260731,0.999960,0.570399,0.446418,-0.260725,0.999946,0.569389,0.446443,-0.260727,0.999960,0.570401,0.447639,-0.311464,0.999971,0.568557,0.448143,-0.311669,0.999964,0.565875,0.448739,-0.311748,0.999971,0.558556,0.451534,-0.127204,0.999922,0.553532,0.454173,-0.349029,0.999964,0.583328,0.459267,-0.234254,0.999950,0.582051,0.460901,-0.299732,0.999963,0.566746,0.479965,0.050814,0.999900,0.542650,0.502524,-0.438623,0.999982,0.628561,0.451029,0.192179,0.600809,0.571683,0.556735,-0.554353,0.991517,0.696888,0.418215,0.244247,0.701957,0.620535,0.607655,-0.587769,0.966946,0.711507,0.410159,0.246275,0.654109,0.627890,0.621491,-0.642318,0.945511,0.710647,0.408859,0.215572,0.659906,0.633749,0.621585,-0.642875,0.942462,0.705270,0.411828,0.225795,0.663826,0.631989,0.616824,-0.588819,0.920397,0.564912,0.592870,0.165010,0.999943,0.530455,0.599392,-0.164513,0.999979,0.612453,0.661598,0.193475,0.661595,0.554031,0.680504,-0.182755,0.990672,0.595391,0.722572,0.397787,0.802820,0.508565,0.758725,-0.063976,0.991851,0.584970,0.729804,0.412130,0.819731,0.492284,0.771374,-0.056977,0.969950,0.648309,0.738953,0.325951,0.866986,0.568213,0.777035,-0.202042,0.987841
71,1.184776,0.581769,0.452168,-0.298279,0.999976,0.572155,0.446703,-0.269062,0.999961,0.571132,0.446556,-0.269039,0.999946,0.570071,0.446588,-0.269040,0.999959,0.571023,0.447777,-0.321206,0.999973,0.569189,0.448252,-0.321425,0.999966,0.566703,0.448776,-0.321518,0.999974,0.559177,0.451654,-0.124980,0.999922,0.553925,0.454855,-0.354018,0.999967,0.583546,0.459551,-0.240777,0.999951,0.582148,0.461145,-0.308089,0.999965,0.568025,0.479932,0.057070,0.999905,0.541743,0.503019,-0.439908,0.999983,0.625812,0.445552,0.194463,0.626673,0.567501,0.557069,-0.566570,0.991994,0.693493,0.411104,0.263483,0.725720,0.620160,0.607599,-0.602327,0.969241,0.710874,0.402910,0.267659,0.678501,0.627954,0.621221,-0.655360,0.948858,0.708147,0.400715,0.237177,0.683452,0.633767,0.621551,-0.655767,0.946007,0.702664,0.404000,0.245279,0.687818,0.631861,0.616681,-0.602922,0.925080,0.565872,0.592918,0.164661,0.999946,0.531350,0.599469,-0.164197,0.999979,0.619633,0.661557,0.177092,0.679527,0.558348,0.680966,-0.179922,0.991045,0.597807,0.722607,0.372207,0.812292,0.511615,0.758498,-0.061146,0.992074,0.584965,0.729256,0.385797,0.826501,0.495709,0.771073,-0.054141,0.969864,0.652523,0.738572,0.302164,0.874120,0.572158,0.777085,-0.196521,0.988320
72,1.201463,0.581692,0.452367,-0.301847,0.999977,0.572050,0.447211,-0.274108,0.999962,0.571062,0.447039,-0.274070,0.999946,0.569953,0.446966,-0.274064,0.999959,0.570741,0.448441,-0.327536,0.999975,0.568890,0.449046,-0.327756,0.999969,0.566561,0.449715,-0.327861,0.999976,0.559419,0.452070,-0.133023,0.999923,0.554092,0.456526,-0.368545,0.999969,0.583429,0.459780,-0.245596,0.999953,0.581754,0.461165,-0.314523,0.999967,0.567581,0.481216,0.051066,0.999907,0.543469,0.503391,-0.457717,0.999983,0.623348,0.440148,0.202434,0.648996,0.568113,0.557724,-0.591496,0.992331,0.688546,0.404645,0.258884,0.746457,0.620083,0.607455,-0.615248,0.970985,0.700538,0.396564,0.263453,0.699868,0.628026,0.621163,-0.668127,0.951278,0.696047,0.395067,0.231219,0.704153,0.633548,0.621358,-0.667702,0.948585,0.691287,0.398185,0.239755,0.709063,0.631628,0.616564,-0.615492,0.928530,0.569484,0.593679,0.165957,0.999949,0.534731,0.600209,-0.165541,0.999979,0.633416,0.659972,0.178932,0.697255,0.563836,0.682329,-0.167880,0.991474,0.600811,0.722821,0.356056,0.823217,0.514318,0.758481,-0.049296,0.992287,0.585379,0.729411,0.367691,0.834318,0.498045,0.771041,-0.043604,0.969991,0.654919,0.738406,0.284935,0.881730,0.574510,0.777117,-0.181823,0.988734
73,1.218150,0.581175,0.452906,-0.319226,0.999978,0.571382,0.448381,-0.292085,0.999963,0.570454,0.448156,-0.292051,0.999946,0.569435,0.448052,-0.292055,0.999960,0.570070,0.449976,-0.343050,0.999977,0.568184,0.450821,-0.343268,0.999971,0.565911,0.451752,-0.343362,0.999977,0.558932,0.453536,-0.153354,0.999925,0.553606,0.459850,-0.378431,0.999972,0.582875,0.459943,-0.263792,0.999954,0.581006,0.461392,-0.329591,0.999968,0.567387,0.480575,0.025624,0.999911,0.544896,0.504146,-0.460751,0.999983,0.621173,0.437233,0.198295,0.671755,0.568273,0.559379,-0.585328,0.992622,0.679847,0.397695,0.260639,0.766957,0.620275,0.607366,-0.611899,0.972585,0.686722,0.388231,0.264992,0.722007,0.628123,0.620984,-0.662915,0.953537,0.682790,0.387001,0.232571,0.725708,0.633685,0.621300,-0.666168,0.950998,0.679743,0.390410,0.241844,0.730898,0.631758,0.616438,-0.613766,0.931796,0.571528,0.594477,0.165342,0.999952,0.539741,0.601571,-0.164925,0.999979,0.634819,0.659681,0.175614,0.713771,0.567059,0.683411,-0.160571,0.991888,0.602751,0.722850,0.359919,0.833022,0.517301,0.758480,-0.046734,0.992489,0.585391,0.729475,0.372603,0.841280,0.499861,0.771005,-0.038092,0.969928,0.654105,0.738733,0.286175,0.888797,0.576949,0.777146,-0.172996,0.989139
